formula,count_regular,percent_regular,os,n_days,count_on_request,percent_on_request,pct_on_request
int128/kauthproxy/kauthproxy,16,0.0,macos,30,16,0.0,100.0
ios-class-guard,16,0.0,macos,30,14,0.0,87.5
isacikgoz/taps/gitin,16,0.0,macos,30,16,0.0,100.0
itchyny/tap/gojq,16,0.0,macos,30,16,0.0,100.0
itchyny/tap/mmv,16,0.0,macos,30,16,0.0,100.0
kaos/shell/bats-assert,16,0.0,macos,30,16,0.0,100.0
ladislavb/therion/therion,16,0.0,macos,30,16,0.0,100.0
liamg/aminal/aminal,16,0.0,macos,30,16,0.0,100.0
libass --HEAD,16,0.0,macos,30,16,0.0,100.0
libltc,16,0.0,macos,30,11,0.0,68.75
libosip,16,0.0,macos,30,10,0.0,62.5
lii-enac/repo/djnn-cpp,16,0.0,macos,30,6,0.0,37.5
llvm@3.7,16,0.0,macos,30,16,0.0,100.0
lockrun,16,0.0,macos,30,16,0.0,100.0
matt-chapman/python2/python@2,16,0.0,macos,30,14,0.0,87.5
mavsdk,16,0.0,macos,30,16,0.0,100.0
mercury,16,0.0,macos,30,16,0.0,100.0
meson --HEAD,16,0.0,macos,30,16,0.0,100.0
mistydemeo/xfig/xfig,16,0.0,macos,30,15,0.0,93.75
mplayer --HEAD,16,0.0,macos,30,13,0.0,81.25
mutt --HEAD,16,0.0,macos,30,16,0.0,100.0
naabu,16,0.0,macos,30,16,0.0,100.0
nfcutils,16,0.0,macos,30,15,0.0,93.75
nginx/unit/unit-php,16,0.0,macos,30,16,0.0,100.0
notmuch --HEAD,16,0.0,macos,30,13,0.0,81.25
ocrad,16,0.0,macos,30,15,0.0,93.75
okta-aws-tools-beta,16,0.0,macos,30,16,0.0,100.0
openrtm/omniorb/omniorb-ssl,16,0.0,macos,30,6,0.0,37.5
osgeo/osgeo4mac/osgeo-qt-odbc,16,0.0,macos,30,11,0.0,68.75
oslokommune/tap/okctl,16,0.0,macos,30,16,0.0,100.0
pipgrip,16,0.0,macos,30,16,0.0,100.0
plumming/tap/dx,16,0.0,macos,30,16,0.0,100.0
plzip,16,0.0,macos,30,16,0.0,100.0
pothosware/pothos/soapyaudio,16,0.0,macos,30,16,0.0,100.0
protobuf --HEAD,16,0.0,macos,30,16,0.0,100.0
re-flex,16,0.0,macos,30,16,0.0,100.0
redskyops/tap/redskyctl,16,0.0,macos,30,16,0.0,100.0
reorder-python-imports,16,0.0,macos,30,16,0.0,100.0
scotch,16,0.0,macos,30,16,0.0,100.0
sd-local,16,0.0,macos,30,16,0.0,100.0
semtag,16,0.0,macos,30,16,0.0,100.0
sethkor/tap/s3kor,16,0.0,macos,30,16,0.0,100.0
setopsco/manager/setops-cli,16,0.0,macos,30,16,0.0,100.0
shellinabox,16,0.0,macos,30,16,0.0,100.0
simutrans,16,0.0,macos,30,16,0.0,100.0
spotify/public/gcs-avro-tools,16,0.0,macos,30,16,0.0,100.0
sqreen/speakeasy/twofa,16,0.0,macos,30,16,0.0,100.0
telemetryjet/tap/telemetryjet-cli,16,0.0,macos,30,16,0.0,100.0
tiny-fugue,16,0.0,macos,30,16,0.0,100.0
triangle,16,0.0,macos,30,16,0.0,100.0
universal,16,0.0,macos,30,16,0.0,100.0
valet-sh/core/vsh-php56,16,0.0,macos,30,16,0.0,100.0
weaveworks/tap/footloose,16,0.0,macos,30,16,0.0,100.0
wskdeploy,16,0.0,macos,30,16,0.0,100.0
ampersandhq/php/amp-openssl,15,0.0,macos,30,15,0.0,100.0
ansible --HEAD,15,0.0,macos,30,15,0.0,100.0
archivemount,15,0.0,macos,30,15,0.0,100.0
arx-libertatis,15,0.0,macos,30,15,0.0,100.0
aspectj,15,0.0,macos,30,15,0.0,100.0
avahi --HEAD,15,0.0,macos,30,15,0.0,100.0
avpres/formulae/ffmpeg --with-openjpeg --with-rubberband --with-tesseract,15,0.0,macos,30,15,0.0,100.0
aykamko/tag-ag/tag-ag,15,0.0,macos,30,15,0.0,100.0
banzaicloud/tap/supertubes-cli,15,0.0,macos,30,15,0.0,100.0
bazelbuild/tap/bazel@2.2.0,15,0.0,macos,30,15,0.0,100.0
boost@1.60,15,0.0,macos,30,15,0.0,100.0
brewsci/base/shiny-server,15,0.0,macos,30,15,0.0,100.0
brewsci/bio/busco,15,0.0,macos,30,15,0.0,100.0
brewsci/bio/roary,15,0.0,macos,30,15,0.0,100.0
brewsci/bio/seqan@3,15,0.0,macos,30,10,0.0,66.66666666666666
brewsci/bio/treepl,15,0.0,macos,30,15,0.0,100.0
cadence,15,0.0,macos,30,15,0.0,100.0
cargo-edit,15,0.0,macos,30,15,0.0,100.0
cdimascio/tap/aws_config_manager,15,0.0,macos,30,15,0.0,100.0
cgoban,15,0.0,macos,30,14,0.0,93.33333333333333
cloudfoundry/tap/uaa-cli,15,0.0,macos,30,15,0.0,100.0
conserver,15,0.0,macos,30,15,0.0,100.0
cpp-gsl,15,0.0,macos,30,15,0.0,100.0
cpptest,15,0.0,macos,30,3,0.0,20.0
cstore_fdw,15,0.0,macos,30,15,0.0,100.0
ctrlaltdev/tap/memda,15,0.0,macos,30,15,0.0,100.0
cuba-platform/tools/cuba-cli,15,0.0,macos,30,15,0.0,100.0
damenly/virt-manager/virt-manager,15,0.0,macos,30,15,0.0,100.0
darkbrow/repo/python@3.9,15,0.0,macos,30,15,0.0,100.0
davidchall/hep/fjcontrib,15,0.0,macos,30,15,0.0,100.0
davidchall/hep/pythia,15,0.0,macos,30,15,0.0,100.0
daviderestivo/emacs-head/emacs-head@28 --with-cocoa --with-imagemagick --with-no-frame-refocus --with-pdumper --with-xwidgets --with-retro-icon-sink-bw,15,0.0,macos,30,15,0.0,100.0
dbhash,15,0.0,macos,30,14,0.0,93.33333333333333
ddate,15,0.0,macos,30,15,0.0,100.0
denji/nginx/nginx-full --with-echo-module,15,0.0,macos,30,15,0.0,100.0
denji/nginx/nginx-full --with-lua-module --with-set-misc-module,15,0.0,macos,30,15,0.0,100.0
dspdfviewer,15,0.0,macos,30,15,0.0,100.0
dynamips,15,0.0,macos,30,15,0.0,100.0
easyrpg-player,15,0.0,macos,30,15,0.0,100.0
eblot/armeabi/arm-none-eabi-gdb,15,0.0,macos,30,15,0.0,100.0
fades,15,0.0,macos,30,15,0.0,100.0
fastmod,15,0.0,macos,30,15,0.0,100.0
fidelity/tap/kconnect,15,0.0,macos,30,15,0.0,100.0
fredowski/pspp/pspp --HEAD,15,0.0,macos,30,15,0.0,100.0
g3log,15,0.0,macos,30,15,0.0,100.0
gandi.cli,15,0.0,macos,30,15,0.0,100.0
gautamkrishnar/socli/socli,15,0.0,macos,30,15,0.0,100.0
gcutil,15,0.0,macos,30,15,0.0,100.0
gf-complete,15,0.0,macos,30,5,0.0,33.33333333333333
git-hooks-go,15,0.0,macos,30,15,0.0,100.0
gnunet,15,0.0,macos,30,15,0.0,100.0
gsar,15,0.0,macos,30,15,0.0,100.0
h264bitstream,15,0.0,macos,30,15,0.0,100.0
hhvm/hhvm/hhvm-4.87,15,0.0,macos,30,15,0.0,100.0
iat,15,0.0,macos,30,15,0.0,100.0
incu6us/tap/goimports-reviser,15,0.0,macos,30,15,0.0,100.0
iveney/mocha/realpath,15,0.0,macos,30,15,0.0,100.0
jengo,15,0.0,macos,30,15,0.0,100.0
jingweno/upterm/upterm,15,0.0,macos,30,15,0.0,100.0
kabel/pecl/php@7.3-imagick,15,0.0,macos,30,15,0.0,100.0
kernel_rc,15,0.0,macos,30,15,0.0,100.0
khell/srm/srm,15,0.0,macos,30,15,0.0,100.0
kidonng/malt/opencore-utils,15,0.0,macos,30,15,0.0,100.0
koleson/formulae/xcconfig-crypt,15,0.0,macos,30,15,0.0,100.0
kost/ulx3s/nextpnr-trellis --HEAD,15,0.0,macos,30,15,0.0,100.0
lasi,15,0.0,macos,30,15,0.0,100.0
libdsk,15,0.0,macos,30,7,0.0,46.666666666666664
libmdbx,15,0.0,macos,30,15,0.0,100.0
libstxxl,15,0.0,macos,30,6,0.0,40.0
lingrino/tap/vaku,15,0.0,macos,30,15,0.0,100.0
magic_enum,15,0.0,macos,30,15,0.0,100.0
mdk,15,0.0,macos,30,14,0.0,93.33333333333333
minidcos,15,0.0,macos,30,15,0.0,100.0
mopidy/mopidy/mopidy-soundcloud,15,0.0,macos,30,15,0.0,100.0
mp3blaster,15,0.0,macos,30,15,0.0,100.0
msodbcsql17,15,0.0,macos,30,15,0.0,100.0
newlisp,15,0.0,macos,30,14,0.0,93.33333333333333
nitishm/engarde/engarde,15,0.0,macos,30,15,0.0,100.0
nitsky/stm32/arm-none-eabi-gcc,15,0.0,macos,30,15,0.0,100.0
nodenv/nodenv/nodenv-default-packages,15,0.0,macos,30,15,0.0,100.0
now-cli,15,0.0,macos,30,15,0.0,100.0
nrsc5 --HEAD,15,0.0,macos,30,15,0.0,100.0
nxmatic/repo/jx-cli,15,0.0,macos,30,15,0.0,100.0
oclint,15,0.0,macos,30,15,0.0,100.0
onscripter,15,0.0,macos,30,15,0.0,100.0
open3d --HEAD,15,0.0,macos,30,15,0.0,100.0
osgeo/osgeo4mac/osgeo-qt-psql,15,0.0,macos,30,10,0.0,66.66666666666666
panoramichq/brew/panoramic-cli,15,0.0,macos,30,15,0.0,100.0
ps2eps,15,0.0,macos,30,15,0.0,100.0
ptex,15,0.0,macos,30,15,0.0,100.0
railwayapp/railway/railway,15,0.0,macos,30,15,0.0,100.0
railwaycat/emacsmacport/emacs-mac --with-no-title-bars,15,0.0,macos,30,15,0.0,100.0
rargs,15,0.0,macos,30,15,0.0,100.0
rfidresearchgroup/proxmark3/proxmark3 --with-blueshark,15,0.0,macos,30,15,0.0,100.0
rzip,15,0.0,macos,30,14,0.0,93.33333333333333
sentencepiece,15,0.0,macos,30,15,0.0,100.0
sethrfore/r-srf/r --with-libtiff --with-cairo,15,0.0,macos,30,15,0.0,100.0
sethrfore/r-srf/r --with-openblas --with-java --with-libtiff --with-cairo,15,0.0,macos,30,15,0.0,100.0
sheldon,15,0.0,macos,30,15,0.0,100.0
ship,15,0.0,macos,30,15,0.0,100.0
sidaf/pentest/enum4linux,15,0.0,macos,30,15,0.0,100.0
sportngin/homebrew/percona-server57,15,0.0,macos,30,15,0.0,100.0
stek29/idevice/libtihmstar-general,15,0.0,macos,30,3,0.0,20.0
trash-cli --HEAD,15,0.0,macos,30,15,0.0,100.0
trek10inc/tap/awsets,15,0.0,macos,30,15,0.0,100.0
udns,15,0.0,macos,30,15,0.0,100.0
vamp-plugin-sdk,15,0.0,macos,30,12,0.0,80.0
vapor/tap/vapor3,15,0.0,macos,30,15,0.0,100.0
vscode-bogie,15,0.0,macos,30,15,0.0,100.0
wavefronthq/wavefront/wfproxy,15,0.0,macos,30,15,0.0,100.0
wgetpaste,15,0.0,macos,30,14,0.0,93.33333333333333
yoggy/tap/sendosc,15,0.0,macos,30,15,0.0,100.0
z80asm,15,0.0,macos,30,15,0.0,100.0
zebra,15,0.0,macos,30,15,0.0,100.0
zpaq,15,0.0,macos,30,15,0.0,100.0
anjuta,14,0.0,macos,30,14,0.0,100.0
ansible@2.0,14,0.0,macos,30,14,0.0,100.0
arb-project/arb/arb,14,0.0,macos,30,14,0.0,100.0
bash-preexec,14,0.0,macos,30,14,0.0,100.0
bingrep,14,0.0,macos,30,14,0.0,100.0
binutils-x86_64,14,0.0,macos,30,14,0.0,100.0
bmdca,14,0.0,macos,30,14,0.0,100.0
bpm-tools,14,0.0,macos,30,14,0.0,100.0
brewsci/bio/fastani,14,0.0,macos,30,14,0.0,100.0
brewsci/bio/kraken,14,0.0,macos,30,2,0.0,14.285714285714285
brewsci/bio/megahit,14,0.0,macos,30,8,0.0,57.14285714285714
brewsci/science/flexbar,14,0.0,macos,30,14,0.0,100.0
carlocab/personal/flang,14,0.0,macos,30,14,0.0,100.0
cartr/qt4/qwt-qt4,14,0.0,macos,30,14,0.0,100.0
cassandra@2.1,14,0.0,macos,30,12,0.0,85.71428571428571
chanzuckerberg/tap/blessclient@1,14,0.0,macos,30,14,0.0,100.0
clog,14,0.0,macos,30,14,0.0,100.0
codec2,14,0.0,macos,30,14,0.0,100.0
codequery,14,0.0,macos,30,13,0.0,92.85714285714286
corectl,14,0.0,macos,30,14,0.0,100.0
cpu_features,14,0.0,macos,30,14,0.0,100.0
crypto-com/chain-maind/chain-maind,14,0.0,macos,30,14,0.0,100.0
csound --HEAD,14,0.0,macos,30,14,0.0,100.0
cspice,14,0.0,macos,30,13,0.0,92.85714285714286
cvs-fast-export,14,0.0,macos,30,14,0.0,100.0
d12frosted/emacs-plus/emacs-plus@27 --with-modern-sexy-v2-icon,14,0.0,macos,30,14,0.0,100.0
deheader,14,0.0,macos,30,13,0.0,92.85714285714286
denji/nginx/nginx-full --with-auth-req,14,0.0,macos,30,14,0.0,100.0
desk,14,0.0,macos,30,13,0.0,92.85714285714286
dlr-ts/sumo/sumo@1.6.0,14,0.0,macos,30,14,0.0,100.0
domt4/chromium/chromium,14,0.0,macos,30,14,0.0,100.0
dterm,14,0.0,macos,30,14,0.0,100.0
dwcaress/mbsystem/mbsystem-beta,14,0.0,macos,30,14,0.0,100.0
eblot/riscvelf/riscv-elf-gdb,14,0.0,macos,30,14,0.0,100.0
ericm/stonks/stonks,14,0.0,macos,30,14,0.0,100.0
esmf@7,14,0.0,macos,30,14,0.0,100.0
etopeter/tap/kubectl-view-utilization,14,0.0,macos,30,14,0.0,100.0
fcitx-remote-for-osx,14,0.0,macos,30,14,0.0,100.0
freeling,14,0.0,macos,30,14,0.0,100.0
fsevent_watch,14,0.0,macos,30,14,0.0,100.0
fullscreen/tap/aws-rotate-key,14,0.0,macos,30,14,0.0,100.0
fuzzy-find,14,0.0,macos,30,14,0.0,100.0
gabedit,14,0.0,macos,30,14,0.0,100.0
gecode,14,0.0,macos,30,12,0.0,85.71428571428571
git-series,14,0.0,macos,30,14,0.0,100.0
git-sfdc-dev.pcal.version,14,0.0,macos,30,14,0.0,100.0
gnome-common,14,0.0,macos,30,14,0.0,100.0
helib,14,0.0,macos,30,14,0.0,100.0
hexcurse,14,0.0,macos,30,14,0.0,100.0
hexgui,14,0.0,macos,30,14,0.0,100.0
iamy,14,0.0,macos,30,14,0.0,100.0
ichizok/priv/vim,14,0.0,macos,30,14,0.0,100.0
icon-naming-utils,14,0.0,macos,30,3,0.0,21.428571428571427
iina/mpv-iina/ffmpeg-iina --HEAD,14,0.0,macos,30,14,0.0,100.0
imessage-ruby,14,0.0,macos,30,14,0.0,100.0
jakewharton/repo/dependency-tree-diff,14,0.0,macos,30,14,0.0,100.0
json5,14,0.0,macos,30,14,0.0,100.0
juullabs-oss/mynewt/mynewt-newt,14,0.0,macos,30,14,0.0,100.0
k1low/tbls/tbls,14,0.0,macos,30,14,0.0,100.0
kabel/php-ext/php-snmp,14,0.0,macos,30,14,0.0,100.0
kris-anderson/netperf/netperf-enable-demo,14,0.0,macos,30,14,0.0,100.0
ktemkin/oss-fpga/icestorm --HEAD,14,0.0,macos,30,11,0.0,78.57142857142857
libbpg,14,0.0,macos,30,14,0.0,100.0
libcsv,14,0.0,macos,30,14,0.0,100.0
libdca,14,0.0,macos,30,5,0.0,35.714285714285715
libkml,14,0.0,macos,30,14,0.0,100.0
lizard-analyzer,14,0.0,macos,30,14,0.0,100.0
marcelomazza/curl-libssh2/curl,14,0.0,macos,30,14,0.0,100.0
microsoft/vscodespaces/codespaces,14,0.0,macos,30,14,0.0,100.0
mp3check,14,0.0,macos,30,13,0.0,92.85714285714286
mulesoft-labs/data-weave/dw,14,0.0,macos,30,14,0.0,100.0
nbdime,14,0.0,macos,30,14,0.0,100.0
nef,14,0.0,macos,30,14,0.0,100.0
nekofar/tap/jetifier,14,0.0,macos,30,14,0.0,100.0
netcdf@7,14,0.0,macos,30,14,0.0,100.0
noobaa/noobaa/noobaa,14,0.0,macos,30,14,0.0,100.0
opensubdiv,14,0.0,macos,30,14,0.0,100.0
pike,14,0.0,macos,30,14,0.0,100.0
piot/turmoil/turmoil_bin,14,0.0,macos,30,14,0.0,100.0
pokerstove2,14,0.0,macos,30,14,0.0,100.0
polynote,14,0.0,macos,30,14,0.0,100.0
prefixsuffix,14,0.0,macos,30,14,0.0,100.0
pulumi/tap/crd2pulumi,14,0.0,macos,30,14,0.0,100.0
putty --HEAD,14,0.0,macos,30,14,0.0,100.0
quill,14,0.0,macos,30,14,0.0,100.0
rainbarf,14,0.0,macos,30,14,0.0,100.0
rcmdnk/mytest/mytest2,14,0.0,macos,30,14,0.0,100.0
rdkit/rdkit/rdkit --with-inchi --with-python3,14,0.0,macos,30,14,0.0,100.0
rds-command-line-tools,14,0.0,macos,30,13,0.0,92.85714285714286
reactiveops/tap/polaris,14,0.0,macos,30,14,0.0,100.0
regex-opt,14,0.0,macos,30,9,0.0,64.28571428571429
rinetd,14,0.0,macos,30,14,0.0,100.0
rush,14,0.0,macos,30,13,0.0,92.85714285714286
s3-backer,14,0.0,macos,30,14,0.0,100.0
seanponeil/formulae/w3m,14,0.0,macos,30,14,0.0,100.0
solo-io/tap/squashctl,14,0.0,macos,30,14,0.0,100.0
spmdestinations/tap/spm-dest-5.3-x86_64-amazonlinux2,14,0.0,macos,30,4,0.0,28.57142857142857
squashfuse,14,0.0,macos,30,13,0.0,92.85714285714286
staticfloat/julia/arpack-julia,14,0.0,macos,30,10,0.0,71.42857142857143
statik,14,0.0,macos,30,14,0.0,100.0
stek29/idevice/libfragmentzip,14,0.0,macos,30,6,0.0,42.857142857142854
sunknudsen/tap/borgbackup-llfuse,14,0.0,macos,30,14,0.0,100.0
tcpstat,14,0.0,macos,30,13,0.0,92.85714285714286
terrahelp,14,0.0,macos,30,14,0.0,100.0
tinder/tap/git-query,14,0.0,macos,30,14,0.0,100.0
tkengo/highway/highway,14,0.0,macos,30,14,0.0,100.0
trailscraper,14,0.0,macos,30,14,0.0,100.0
tunnel,14,0.0,macos,30,14,0.0,100.0
uptech/oss/git-ps,14,0.0,macos,30,14,0.0,100.0
uudeview,14,0.0,macos,30,14,0.0,100.0
valet-sh/core/vsh-php71,14,0.0,macos,30,14,0.0,100.0
varenc/ffmpeg/ffmpeg --with-fdk-aac,14,0.0,macos,30,14,0.0,100.0
vim --enable-gui,14,0.0,macos,30,14,0.0,100.0
visp,14,0.0,macos,30,14,0.0,100.0
vtex/vtex/vtex,14,0.0,macos,30,14,0.0,100.0
wartremover,14,0.0,macos,30,14,0.0,100.0
weechat --HEAD,14,0.0,macos,30,14,0.0,100.0
wez/wezterm/wezterm --HEAD,14,0.0,macos,30,14,0.0,100.0
wxmaxima --HEAD,14,0.0,macos,30,14,0.0,100.0
xchtmlreport,14,0.0,macos,30,14,0.0,100.0
xpa,14,0.0,macos,30,13,0.0,92.85714285714286
xsimd,14,0.0,macos,30,14,0.0,100.0
yannick-cw/tap/notionfy,14,0.0,macos,30,14,0.0,100.0
0xmachos/mosl/mosl,13,0.0,macos,30,12,0.0,92.3076923076923
akka,13,0.0,macos,30,11,0.0,84.61538461538461
allureofthestars,13,0.0,macos,30,13,0.0,100.0
ansible@1.9,13,0.0,macos,30,13,0.0,100.0
ape,13,0.0,macos,30,13,0.0,100.0
app-engine-python,13,0.0,macos,30,13,0.0,100.0
arcade-learning-environment,13,0.0,macos,30,12,0.0,92.3076923076923
asn1c,13,0.0,macos,30,12,0.0,92.3076923076923
avpres/formulae/ffmpeg,13,0.0,macos,30,13,0.0,100.0
aws/tap/ec2-metadata-mock,13,0.0,macos,30,13,0.0,100.0
azure-storage-cpp,13,0.0,macos,30,13,0.0,100.0
better/brew/plutus,13,0.0,macos,30,13,0.0,100.0
bioawk,13,0.0,macos,30,13,0.0,100.0
blendle/blendle/kubecrt,13,0.0,macos,30,13,0.0,100.0
brewsci/bio/kraken2,13,0.0,macos,30,13,0.0,100.0
brewsci/bio/minimap2,13,0.0,macos,30,7,0.0,53.84615384615385
brewsci/bio/prank,13,0.0,macos,30,2,0.0,15.384615384615385
brewsci/bio/snippy,13,0.0,macos,30,13,0.0,100.0
brewsci/science/rna-star,13,0.0,macos,30,13,0.0,100.0
candygoblen123/macwiiuvcinjector/wiiuinjector,13,0.0,macos,30,13,0.0,100.0
cap-completion,13,0.0,macos,30,13,0.0,100.0
cdalvaro/tap/salt,13,0.0,macos,30,13,0.0,100.0
cgit,13,0.0,macos,30,13,0.0,100.0
cgrep,13,0.0,macos,30,11,0.0,84.61538461538461
chars,13,0.0,macos,30,13,0.0,100.0
check_postgres,13,0.0,macos,30,13,0.0,100.0
chruby --HEAD,13,0.0,macos,30,13,0.0,100.0
cmagnuson/therion/therion,13,0.0,macos,30,13,0.0,100.0
cmigemo --HEAD,13,0.0,macos,30,13,0.0,100.0
colortail,13,0.0,macos,30,13,0.0,100.0
cppad,13,0.0,macos,30,13,0.0,100.0
cppzmq,13,0.0,macos,30,12,0.0,92.3076923076923
cronolog,13,0.0,macos,30,13,0.0,100.0
cryptopp,13,0.0,macos,30,11,0.0,84.61538461538461
csv-fix,13,0.0,macos,30,13,0.0,100.0
darktable,13,0.0,macos,30,13,0.0,100.0
davidjdixon/assume-role/assume-role,13,0.0,macos,30,13,0.0,100.0
dholm/sdr/multimon-ng --HEAD,13,0.0,macos,30,13,0.0,100.0
dvhar/brewtest/csvquery,13,0.0,macos,30,13,0.0,100.0
elasticsearch-full,13,0.0,macos,30,13,0.0,100.0
elasticsearch@5,13,0.0,macos,30,13,0.0,100.0
eprover,13,0.0,macos,30,12,0.0,92.3076923076923
feeluown/feeluown/feeluown,13,0.0,macos,30,12,0.0,92.3076923076923
fishtown-analytics/dbt/dbt@0.15.0,13,0.0,macos,30,13,0.0,100.0
gemfury/tap/gemfury,13,0.0,macos,30,13,0.0,100.0
gepetto/gepetto/hpp-fcl,13,0.0,macos,30,2,0.0,15.384615384615385
git-vendor,13,0.0,macos,30,13,0.0,100.0
github-keygen,13,0.0,macos,30,13,0.0,100.0
gnuplot --with-aquaterm,13,0.0,macos,30,13,0.0,100.0
go-statik,13,0.0,macos,30,8,0.0,61.53846153846154
grid-node,13,0.0,macos,30,13,0.0,100.0
guardian/devtools/ssm,13,0.0,macos,30,6,0.0,46.15384615384615
gucharmap,13,0.0,macos,30,13,0.0,100.0
hahwul/jwt-hack/jwt-hack,13,0.0,macos,30,13,0.0,100.0
hello-world,13,0.0,macos,30,13,0.0,100.0
hevea,13,0.0,macos,30,8,0.0,61.53846153846154
homebrew-ffmpeg/ffmpeg/ffmpeg --with-fdk-aac --with-game-music-emu --with-librsvg --with-libsoxr --with-libssh --with-tesseract --with-libvidstab --with-opencore-amr --with-openh264 --with-openjpeg --with-openssl --with-rav1e --with-rubberband --with-webp --with-zeromq --with-zimg --with-srt --with-libvmaf --with-libxml2 --with-libbluray --with-libbs2b --with-libcaca --with-libgsm --with-libmodplug --with-openssl@1.1 --with-rtmpdump --with-speex --with-two-lame --with-wavpack --with-xvid,13,0.0,macos,30,13,0.0,100.0
homebrew-ffmpeg/ffmpeg/ffmpeg --with-fdk-aac --with-webp,13,0.0,macos,30,13,0.0,100.0
htop --HEAD,13,0.0,macos,30,13,0.0,100.0
ibrowse@4.4.0,13,0.0,macos,30,13,0.0,100.0
instead,13,0.0,macos,30,13,0.0,100.0
interline-io/planetutils/osmctools,13,0.0,macos,30,7,0.0,53.84615384615385
isacikgoz/taps/tldr,13,0.0,macos,30,13,0.0,100.0
jarryshaw/tap/pydl,13,0.0,macos,30,13,0.0,100.0
kelda/tools/blimp,13,0.0,macos,30,13,0.0,100.0
kitchen-completion,13,0.0,macos,30,13,0.0,100.0
ktmpl,13,0.0,macos,30,13,0.0,100.0
kyodaisuu/math/yabasic,13,0.0,macos,30,13,0.0,100.0
ledit,13,0.0,macos,30,13,0.0,100.0
libexosip,13,0.0,macos,30,13,0.0,100.0
libzdb,13,0.0,macos,30,11,0.0,84.61538461538461
linklint,13,0.0,macos,30,13,0.0,100.0
mapbox/cli/mapbox,13,0.0,macos,30,13,0.0,100.0
memcache-top,13,0.0,macos,30,13,0.0,100.0
minuit2,13,0.0,macos,30,13,0.0,100.0
msoap/tools/shell2http,13,0.0,macos,30,13,0.0,100.0
mspdebug,13,0.0,macos,30,13,0.0,100.0
mupen64plus,13,0.0,macos,30,13,0.0,100.0
nrg2iso,13,0.0,macos,30,13,0.0,100.0
nsabovic/linuxonmac/elf-header,13,0.0,macos,30,13,0.0,100.0
nuxeo,13,0.0,macos,30,13,0.0,100.0
ocproxy,13,0.0,macos,30,13,0.0,100.0
ondir,13,0.0,macos,30,13,0.0,100.0
openclonk,13,0.0,macos,30,13,0.0,100.0
openjdk --HEAD,13,0.0,macos,30,13,0.0,100.0
oq,13,0.0,macos,30,13,0.0,100.0
osgeo/osgeo4mac/osgeo-ossim,13,0.0,macos,30,5,0.0,38.46153846153847
osrf/simulation/gazebo10,13,0.0,macos,30,13,0.0,100.0
osrf/simulation/ignition-gazebo5,13,0.0,macos,30,6,0.0,46.15384615384615
pachyderm/tap/pachctl@1.10,13,0.0,macos,30,13,0.0,100.0
pothosware/pothos/soapyairspy,13,0.0,macos,30,13,0.0,100.0
pothosware/pothos/soapyosmo,13,0.0,macos,30,13,0.0,100.0
pygitup,13,0.0,macos,30,13,0.0,100.0
qprint,13,0.0,macos,30,12,0.0,92.3076923076923
rack,13,0.0,macos,30,13,0.0,100.0
railwaycat/emacsmacport/emacs-mac --with-natural-title-bar --with-modern-icon,13,0.0,macos,30,13,0.0,100.0
rbenv --HEAD,13,0.0,macos,30,13,0.0,100.0
rbenv-ctags,13,0.0,macos,30,13,0.0,100.0
repl,13,0.0,macos,30,13,0.0,100.0
rishiosaur/taps/sepia,13,0.0,macos,30,13,0.0,100.0
rukenshia/repo/saml2aws-auto,13,0.0,macos,30,13,0.0,100.0
shairport,13,0.0,macos,30,13,0.0,100.0
slopenjdk-tests,13,0.0,macos,30,13,0.0,100.0
smudge/smudge/nightlight,13,0.0,macos,30,13,0.0,100.0
sparse,13,0.0,macos,30,10,0.0,76.92307692307693
splieth/swamp/swamp,13,0.0,macos,30,13,0.0,100.0
srt --HEAD,13,0.0,macos,30,13,0.0,100.0
starship --HEAD,13,0.0,macos,30,13,0.0,100.0
stormlib,13,0.0,macos,30,13,0.0,100.0
sventiigi/swiftkit/swiftkit,13,0.0,macos,30,13,0.0,100.0
swordfaith/pentest/dirb,13,0.0,macos,30,13,0.0,100.0
systemc,13,0.0,macos,30,13,0.0,100.0
timedog,13,0.0,macos,30,13,0.0,100.0
tomee-plus,13,0.0,macos,30,13,0.0,100.0
trunk,13,0.0,macos,30,13,0.0,100.0
ttf2eot,13,0.0,macos,30,13,0.0,100.0
utimer,13,0.0,macos,30,13,0.0,100.0
vgrep,13,0.0,macos,30,13,0.0,100.0
webarchiver,13,0.0,macos,30,13,0.0,100.0
wish/wish/dobi,13,0.0,macos,30,13,0.0,100.0
wish/wish/python@2,13,0.0,macos,30,13,0.0,100.0
xa,13,0.0,macos,30,12,0.0,92.3076923076923
xml-tooling-c,13,0.0,macos,30,4,0.0,30.76923076923077
xmlsectool,13,0.0,macos,30,13,0.0,100.0
xst,13,0.0,macos,30,13,0.0,100.0
xtermcontrol,13,0.0,macos,30,13,0.0,100.0
yogeshsr/tap/kafka-protobuf-console-consumer,13,0.0,macos,30,13,0.0,100.0
z80dasm,13,0.0,macos,30,12,0.0,92.3076923076923
aardvark_shell_utils,12,0.0,macos,30,12,0.0,100.0
aem-cli,12,0.0,macos,30,12,0.0,100.0
alac,12,0.0,macos,30,12,0.0,100.0
aleksey-mashanov/brisyncd/ddc,12,0.0,macos,30,12,0.0,100.0
amdatu-bootstrap,12,0.0,macos,30,12,0.0,100.0
anttweakbar,12,0.0,macos,30,12,0.0,100.0
autorest,12,0.0,macos,30,12,0.0,100.0
